True spectrum x: 7.110113000000000284e+03,7.110592999999999847e+03,7.111063000000000102e+03,7.111542999999999665e+03,7.112023000000000138e+03,7.112493000000000393e+03,7.112972999999999956e+03,7.113453000000000429e+03,7.113922999999999774e+03,7.114403000000000247e+03,7.114882999999999811e+03,7.115353000000000065e+03,7.115832999999999629e+03,7.116313000000000102e+03,7.116783000000000357e+03,7.117262999999999920e+03,7.117743000000000393e+03,7.118222999999999956e+03,7.118693000000000211e+03,7.119172999999999774e+03,7.119653000000000247e+03,7.120122999999999593e+03,7.120603000000000065e+03,7.121082999999999629e+03,7.121563000000000102e+03,7.122033000000000357e+03,7.122512999999999920e+03,7.122993000000000393e+03,7.123472999999999956e+03,7.123953000000000429e+03,7.124422999999999774e+03,7.124903000000000247e+03,7.125382999999999811e+03,7.125863000000000284e+03,7.126342999999999847e+03,7.126823000000000320e+03,7.127292999999999665e+03,7.127773000000000138e+03,7.128252999999999702e+03,7.128733000000000175e+03,7.129212999999999738e+03,7.129693000000000211e+03,7.130172999999999774e+03,7.130643000000000029e+03,7.131122999999999593e+03,7.131603000000000065e+03,7.132082999999999629e+03,7.132563000000000102e+03,7.133042999999999665e+03,7.133523000000000138e+03,7.134002999999999702e+03,7.134483000000000175e+03,7.134962999999999738e+03,7.135443000000000211e+03,7.135922999999999774e+03,7.136403000000000247e+03,7.136882999999999811e+03,7.137363000000000284e+03,7.137842999999999847e+03,7.138323000000000320e+03,7.138802999999999884e+03,7.139283000000000357e+03,7.139762999999999920e+03,7.140243000000000393e+03,7.140722999999999956e+03,7.141203000000000429e+03,7.141682999999999993e+03,7.142162999999999556e+03,7.142643000000000029e+03,7.143122999999999593e+03,7.143603000000000065e+03,7.144082999999999629e+03,7.144563000000000102e+03,7.145042999999999665e+03,7.145523000000000138e+03,7.146002999999999702e+03,7.146493000000000393e+03,7.146972999999999956e+03,7.147453000000000429e+03,7.147932999999999993e+03,7.148412999999999556e+03,7.148893000000000029e+03,7.149372999999999593e+03,7.149863000000000284e+03,7.150342999999999847e+03,7.150823000000000320e+03,7.151302999999999884e+03,7.151783000000000357e+03,7.152262999999999920e+03,7.152752999999999702e+03,7.153233000000000175e+03,7.153712999999999738e+03,7.154193000000000211e+03,7.154672999999999774e+03,7.155162999999999556e+03,7.155643000000000029e+03,7.156122999999999593e+03,7.156603000000000065e+03,7.157092999999999847e+03,7.157573000000000320e+03,7.158052999999999884e+03,7.158542999999999665e+03,7.159023000000000138e+03,7.159502999999999702e+03,7.159983000000000175e+03,7.160472999999999956e+03,7.160953000000000429e+03,7.161432999999999993e+03,7.161922999999999774e+03,7.162403000000000247e+03,7.162882999999999811e+03,7.163372999999999593e+03,7.163853000000000065e+03,7.164332999999999629e+03,7.164823000000000320e+03,7.165302999999999884e+03,7.165792999999999665e+03,7.166273000000000138e+03,7.166752999999999702e+03,7.167243000000000393e+03,7.167722999999999956e+03,7.168212999999999738e+03,7.168693000000000211e+03,7.169172999999999774e+03,7.169662999999999556e+03,7.170143000000000029e+03,7.170632999999999811e+03,7.171113000000000284e+03,7.171603000000000065e+03,7.172082999999999629e+03,7.172573000000000320e+03,7.173052999999999884e+03,7.173542999999999665e+03,7.174023000000000138e+03,7.174512999999999920e+03,7.174993000000000393e+03,7.175483000000000175e+03,7.175962999999999738e+03,7.176453000000000429e+03,7.176932999999999993e+03,7.177422999999999774e+03,7.177903000000000247e+03,7.178393000000000029e+03,7.178872999999999593e+03,7.179363000000000284e+03,7.179853000000000065e+03
True spectrum y: 4.152542471730499840e-02,4.288354475354769907e-02,4.429843792129770086e-02,4.583915421212200053e-02,4.748682603755730036e-02,4.921520587998250151e-02,5.111131420937550102e-02,5.315560976850969982e-02,5.531889893995960150e-02,5.771493779751170339e-02,6.032576837290269667e-02,6.312067399613040253e-02,6.626933177145739873e-02,6.979235088779750518e-02,7.366770134795530556e-02,7.813944371265990618e-02,8.323123563992469720e-02,8.907180723683590096e-02,9.567396711060090209e-02,1.035227560949130987e-01,1.127476396676531933e-01,1.234257176303353992e-01,1.364170129752259875e-01,1.520446892258995875e-01,1.709619925341913094e-01,1.933507857315968914e-01,2.207346351485854896e-01,2.528635360467855753e-01,2.892459473310577955e-01,3.286663644559005837e-01,3.686166879288420017e-01,4.090189272832229772e-01,4.471359112214582932e-01,4.814341397160176172e-01,5.115987195250526476e-01,5.387890799612194970e-01,5.646303036626074690e-01,5.926236421562491863e-01,6.238023345395098396e-01,6.580363588440223399e-01,6.937674556315567287e-01,7.291040469874832120e-01,7.627522727911555389e-01,7.936402239324764629e-01,8.232736145766527125e-01,8.515279347354260953e-01,8.792348844327959601e-01,9.075194577913263672e-01,9.376528361176306170e-01,9.706459176109274445e-01,1.006825083879908878e+00,1.045662278628145092e+00,1.085904102817054850e+00,1.125884886706450372e+00,1.163880629098228203e+00,1.198399176318938109e+00,1.228360902420704504e+00,1.253169846494134099e+00,1.272694163427591896e+00,1.287179052544264346e+00,1.297120152864770226e+00,1.303130310835723948e+00,1.305829223278875295e+00,1.305772136876746092e+00,1.303417751287015980e+00,1.299125001049016292e+00,1.293166926296957842e+00,1.285755502314679388e+00,1.277078431066395403e+00,1.267349491763787528e+00,1.256861978393497781e+00,1.246015930205223388e+00,1.235287545029274625e+00,1.225142282817755612e+00,1.215939688121952855e+00,1.207886085450891489e+00,1.200918084268083552e+00,1.195285470373853354e+00,1.190731916090577380e+00,1.187105414697707362e+00,1.184212661604974626e+00,1.181829127418152492e+00,1.179711296264152498e+00,1.177565493593282886e+00,1.175237493321746873e+00,1.172471837011830775e+00,1.169092345674846323e+00,1.164965957267026786e+00,1.160005645193079360e+00,1.154038555180368908e+00,1.147307521703192723e+00,1.139733507765678500e+00,1.131376087525972185e+00,1.122313226605477388e+00,1.112426983049698892e+00,1.102218114269051696e+00,1.091588105431722910e+00,1.080632590187500464e+00,1.069208666622036175e+00,1.057871279805742359e+00,1.046470896054218613e+00,1.034846434261189607e+00,1.023542847311377235e+00,1.012385410817876918e+00,1.001430626841059768e+00,9.905085905222039688e-01,9.801093668258592517e-01,9.700442882643439679e-01,9.601461102654885726e-01,9.508439890508033621e-01,9.419510746715136218e-01,9.333094540247790505e-01,9.252814722924331825e-01,9.176920148066559646e-01,9.103996272040307813e-01,9.037026086267964109e-01,8.973212059331806545e-01,8.915145801609993814e-01,8.861465874469868220e-01,8.811181651701430750e-01,8.766340113689912172e-01,8.725071259947543290e-01,8.689059337848473730e-01,8.657414397049609800e-01,8.629606689372039119e-01,8.606755316559572266e-01,8.587881707502493800e-01,8.573720252394763097e-01,8.563633845720823867e-01,8.557979508240067812e-01,8.556457340122923805e-01,8.559059891543751020e-01,8.565817524182126608e-01,8.576372477836239350e-01,8.591074395467271918e-01,8.609229809435852143e-01,8.631493356396300332e-01,8.656851539001779727e-01,8.686247408535978654e-01,8.718365090441911880e-01,8.754417983715283569e-01,8.792807905410613412e-01,8.834999196807372668e-01,8.879133502355681662e-01,8.926905101617267357e-01,8.977271945347665705e-01
Predicted spectrum x: 7.110113000000000284e+03,7.110592999999999847e+03,7.111063000000000102e+03,7.111542999999999665e+03,7.112023000000000138e+03,7.112493000000000393e+03,7.112972999999999956e+03,7.113453000000000429e+03,7.113922999999999774e+03,7.114403000000000247e+03,7.114882999999999811e+03,7.115353000000000065e+03,7.115832999999999629e+03,7.116313000000000102e+03,7.116783000000000357e+03,7.117262999999999920e+03,7.117743000000000393e+03,7.118222999999999956e+03,7.118693000000000211e+03,7.119172999999999774e+03,7.119653000000000247e+03,7.120122999999999593e+03,7.120603000000000065e+03,7.121082999999999629e+03,7.121563000000000102e+03,7.122033000000000357e+03,7.122512999999999920e+03,7.122993000000000393e+03,7.123472999999999956e+03,7.123953000000000429e+03,7.124422999999999774e+03,7.124903000000000247e+03,7.125382999999999811e+03,7.125863000000000284e+03,7.126342999999999847e+03,7.126823000000000320e+03,7.127292999999999665e+03,7.127773000000000138e+03,7.128252999999999702e+03,7.128733000000000175e+03,7.129212999999999738e+03,7.129693000000000211e+03,7.130172999999999774e+03,7.130643000000000029e+03,7.131122999999999593e+03,7.131603000000000065e+03,7.132082999999999629e+03,7.132563000000000102e+03,7.133042999999999665e+03,7.133523000000000138e+03,7.134002999999999702e+03,7.134483000000000175e+03,7.134962999999999738e+03,7.135443000000000211e+03,7.135922999999999774e+03,7.136403000000000247e+03,7.136882999999999811e+03,7.137363000000000284e+03,7.137842999999999847e+03,7.138323000000000320e+03,7.138802999999999884e+03,7.139283000000000357e+03,7.139762999999999920e+03,7.140243000000000393e+03,7.140722999999999956e+03,7.141203000000000429e+03,7.141682999999999993e+03,7.142162999999999556e+03,7.142643000000000029e+03,7.143122999999999593e+03,7.143603000000000065e+03,7.144082999999999629e+03,7.144563000000000102e+03,7.145042999999999665e+03,7.145523000000000138e+03,7.146002999999999702e+03,7.146493000000000393e+03,7.146972999999999956e+03,7.147453000000000429e+03,7.147932999999999993e+03,7.148412999999999556e+03,7.148893000000000029e+03,7.149372999999999593e+03,7.149863000000000284e+03,7.150342999999999847e+03,7.150823000000000320e+03,7.151302999999999884e+03,7.151783000000000357e+03,7.152262999999999920e+03,7.152752999999999702e+03,7.153233000000000175e+03,7.153712999999999738e+03,7.154193000000000211e+03,7.154672999999999774e+03,7.155162999999999556e+03,7.155643000000000029e+03,7.156122999999999593e+03,7.156603000000000065e+03,7.157092999999999847e+03,7.157573000000000320e+03,7.158052999999999884e+03,7.158542999999999665e+03,7.159023000000000138e+03,7.159502999999999702e+03,7.159983000000000175e+03,7.160472999999999956e+03,7.160953000000000429e+03,7.161432999999999993e+03,7.161922999999999774e+03,7.162403000000000247e+03,7.162882999999999811e+03,7.163372999999999593e+03,7.163853000000000065e+03,7.164332999999999629e+03,7.164823000000000320e+03,7.165302999999999884e+03,7.165792999999999665e+03,7.166273000000000138e+03,7.166752999999999702e+03,7.167243000000000393e+03,7.167722999999999956e+03,7.168212999999999738e+03,7.168693000000000211e+03,7.169172999999999774e+03,7.169662999999999556e+03,7.170143000000000029e+03,7.170632999999999811e+03,7.171113000000000284e+03,7.171603000000000065e+03,7.172082999999999629e+03,7.172573000000000320e+03,7.173052999999999884e+03,7.173542999999999665e+03,7.174023000000000138e+03,7.174512999999999920e+03,7.174993000000000393e+03,7.175483000000000175e+03,7.175962999999999738e+03,7.176453000000000429e+03,7.176932999999999993e+03,7.177422999999999774e+03,7.177903000000000247e+03,7.178393000000000029e+03,7.178872999999999593e+03,7.179363000000000284e+03,7.179853000000000065e+03
Predicted spectrum y: 4.115755568796439223e-02,4.249749838289884618e-02,4.389322717374750937e-02,4.541283219296247953e-02,4.703767303200011990e-02,4.874185155683156273e-02,5.061115108403597962e-02,5.262628625966415258e-02,5.475848417382649103e-02,5.711987752735284141e-02,5.969279608463041314e-02,6.244703900271015434e-02,6.554997967978294648e-02,6.902221855473744672e-02,7.284231205692189015e-02,7.725127094185421650e-02,8.227310767308118611e-02,8.803579629571077481e-02,9.455341327525829120e-02,1.023071901631605052e-01,1.114289295559462573e-01,1.219998217989122502e-01,1.348775928159362536e-01,1.503888800132078818e-01,1.691837177560066574e-01,1.914296328761743715e-01,2.185897941424035373e-01,2.502933757108383728e-01,2.858635508844895590e-01,3.239527006664673081e-01,3.621425709390026504e-01,4.004257804280748623e-01,4.361642261269093046e-01,4.678253079244856227e-01,4.952353787464773838e-01,5.199069864611435277e-01,5.437713489854463234e-01,5.701332065525592796e-01,5.998124188046861649e-01,6.327622066682427882e-01,6.679150871908526854e-01,7.038767518978326088e-01,7.394616991641173032e-01,7.731798783171828227e-01,8.060869649937582038e-01,8.375237276967734124e-01,8.681452732335847022e-01,8.991762038284644154e-01,9.320803087164278855e-01,9.680043680000713913e-01,1.007317789411881437e+00,1.049466189165858099e+00,1.093111460854530259e+00,1.136427079377804850e+00,1.177438636289432683e+00,1.214341536510121333e+00,1.245752252197699139e+00,1.270860983547546841e+00,1.289466328279614382e+00,1.301895655179708289e+00,1.308844503156726180e+00,1.311189053712819907e+00,1.309823932749345055e+00,1.305555332747613040e+00,1.299052062429986165e+00,1.290839196976073078e+00,1.281315473926095683e+00,1.270782873395032153e+00,1.259486824385309012e+00,1.247668442050045456e+00,1.235619540649957937e+00,1.223713028874938269e+00,1.212378656668706700e+00,1.202025299877004016e+00,1.192955053262112930e+00,1.185322150658906448e+00,1.179035094769114167e+00,1.174279356798186402e+00,1.170782997179812046e+00,1.168376038393318606e+00,1.166855779738142029e+00,1.165994506094358396e+00,1.165547715575394383e+00,1.165257512260710726e+00,1.164883196914970220e+00,1.164185143933998301e+00,1.162955680867581609e+00,1.161020147131264002e+00,1.158242210676774908e+00,1.154438647518876593e+00,1.149709518695029686e+00,1.143971444243666369e+00,1.137242446480878355e+00,1.129569333121274610e+00,1.120835549318577762e+00,1.111487411062024089e+00,1.101456624270114038e+00,1.090852288678425541e+00,1.079552717935975181e+00,1.068134247042423768e+00,1.056481045748751901e+00,1.044452252801066461e+00,1.032638827020021743e+00,1.020886234317800678e+00,1.009275383600567233e+00,9.976429411993930074e-01,9.865264280551777620e-01,9.757380528978472078e-01,9.651079562463822370e-01,9.551049566479394848e-01,9.455345605774065909e-01,9.362312170514719423e-01,9.275883235494168932e-01,9.194196427888867706e-01,9.115745240492646451e-01,9.043747174090718266e-01,8.975197701988208987e-01,8.912879127711974547e-01,8.855323015891523042e-01,8.801460225157410333e-01,8.753472135862907511e-01,8.709343839509167129e-01,8.670861466350138214e-01,8.637057477602737565e-01,8.607349566581444789e-01,8.582916394083521805e-01,8.562693966304543158e-01,8.547451731639243988e-01,8.536485940282096951e-01,8.530167460363101695e-01,8.528145066219077197e-01,8.530407849723127267e-01,8.536946736914613476e-01,8.547387766011093069e-01,8.562049662967671226e-01,8.580215024411498304e-01,8.602512746925693454e-01,8.627902854252590403e-01,8.657304563825223287e-01,8.689378124009804472e-01,8.725311911760728067e-01,8.763491372602780771e-01,8.805351856242863429e-01,8.849030627607697985e-01,8.896186683471433154e-01,8.945771785843579238e-01
