CN FeODist stdDist valence Pit_e Pit_i Pit_d2 WL_e WL_i WL_d2 Edge_e Edge_slope PCA1 PCA2 PCA3 rPCA1 rPCA2 rPCA3 Pit_e-WL_e WL-Pit_slope
4.071503745788482 2.1135407008355704 0.05682805339136887 2.309498751403839 7149.053000000222 0.9355904057272162 0.0006654253370541596 7130.563000000217 1.0721874066085229 -0.006206336140568425 7119.7006105116925 0.8526770758648656 -12.634157779354059 -0.6971202787229327 0.2996499080588997 -12.855861479336589 -0.3691423517812923 0.2139385543819161 18.49000000000524 0.00738761497464943
5.0 2.166723357800815 0.17539330138752732 2.91875906191236 7151.943000000222 0.9446623733586333 0.0004084735361065128 7133.413000000216 1.0850790461882558 -0.006629440789662766 7122.5899301101645 0.7882533723409748 -12.389884647280144 0.7627037730136068 0.4435563930287517 -12.882052060436898 -0.31761923765425837 0.10365280183309178 18.530000000006112 0.007577802095497903
2.477688744072227 2.0356284349646616 0.0544983524480513 3.0 7155.953000000214 0.952548412416376 0.0006887508630093464 7135.823000000216 1.058273858155097 -0.0027621616638384694 7120.632447321313 0.5596190491034272 -12.466013025272545 0.21410973132696254 -0.29666470873407313 -12.76641285984482 0.5280127851665056 0.3472512150146594 20.12999999999829 0.005252133419708395
4.806125299557335 1.9891017784864289 0.07784362322268823 3.0 7163.163000000213 0.9199600516722403 0.0012312381036938547 7136.383000000218 1.1205991773599213 -0.006377138259683335 7123.646724493902 0.5163482547997498 -12.235834936936802 1.4853034150326445 -0.41687273129848296 -12.895015793995826 0.40700385559401775 -0.3320088203305174 26.779999999995198 0.007492125679152989
5.756423408213691 2.097573547721213 0.12387293997936905 2.2435765917863097 7152.243000000218 0.9204215843722064 0.00043722263920464854 7132.503000000217 1.1586843884235565 -0.009114957033595772 7120.838790759547 0.621041596292881 -12.69640512103241 0.24951976330519532 0.45089261144366233 -13.000585162947853 -0.08101129761626902 -0.465582527743742 19.74000000000069 0.012070050863796438
4.783887724257475 2.0831693720828914 0.1293445174245884 2.0 7155.5130000002155 0.9433584870129137 0.0006262902774167856 7131.613000000219 1.117516543118621 -0.005977673147583573 7119.541735846142 0.7474856638692109 -12.795139116567649 -0.461781383557666 0.1080198999807479 -13.00421086973139 0.06705967359283882 -0.0664599562376198 23.899999999996908 0.007286947954214635
5.0 2.1658589354065083 0.10099181419376861 2.013133985288257 7147.9430000002185 0.9154916801429372 0.0007896024523112999 7130.27300000022 1.1263398931257638 -0.008411379037731592 7119.608193902251 0.8453851206030416 -12.763977544286345 -0.749042577718681 0.5539195610525858 -12.980105613802108 -0.4871852163783301 -0.13997355451028737 17.669999999998254 0.011932553083352991
5.295993205498675 1.9445858574244324 0.0958892656179801 3.0 7164.083000000223 0.908758391973957 0.0012013728989401784 7138.173000000215 1.1717238631126077 -0.006022274257055926 7123.824255550265 0.45997125220120627 -12.313644437186472 1.6112359539681522 -0.8227699504650485 -13.023990529019757 0.8640431068370027 -0.3634105745975642 25.91000000000804 0.010149188388211852
4.174475667202778 1.9437888852468408 0.08336973875065104 1.9999999999999998 7162.163000000223 0.9262512689393982 0.0011863485327445744 7133.6630000002215 1.1253104971433434 -0.004634871884068303 7120.389536481566 0.577584543925596 -12.735526667327475 0.18156831980590318 -0.14317515868892486 -13.01516970418698 0.50312005209926 -0.17117217478190927 28.50000000000182 0.006984534322944999
4.845011789390262 1.9891958657027806 0.05541591370374348 2.8450117893902616 7162.1730000002135 0.9002255643454006 0.0013229730733144152 7136.243000000215 1.153077101445414 -0.006335641937749159 7123.318221030688 0.5474247165179935 -12.420261055653263 1.4195097551944589 -0.3762959909708711 -13.047337189028775 0.431289473379067 -0.4488955160583865 25.929999999998472 0.00975131265329843
2.507425949605314 2.0714151745066998 0.032708806599186076 3.0 7153.29300000022 0.9525565711478793 0.0006930526563753148 7134.663000000222 1.0516714571272607 -0.0030561200370371466 7120.603746219019 0.6624560278932656 -12.50124196046271 0.09114135454358216 -0.11145401970203905 -12.793318494158932 0.2936216296334222 0.3579889997105159 18.62999999999738 0.0053201763810732895
5.126963753590773 2.168629378429193 0.09123997471099987 3.0 7151.903000000221 0.9140869983324867 0.0006698125831761104 7132.553000000218 1.1225651503966878 -0.009230543240867917 7122.367220673726 0.7784534241407319 -12.521565670970638 0.6585908058522258 0.7556530436403481 -12.962574432963274 -0.6603604412360595 -0.17590862711625066 19.350000000003092 0.01077406470615854
2.983072831490219 2.175173210455165 0.017149175747283384 2.983072831490219 7148.373000000217 0.9349876858420114 0.0008084887881398828 7131.943000000215 1.066963646971949 -0.005633485369305191 7120.58284287855 0.8318213709683628 -12.607127419315283 -0.18883965743258208 0.3691219031133711 -12.886711627167411 -0.26546858584454314 0.2428371840276764 16.43000000000211 0.008032620884353052
4.870348451306137 1.9697290818590742 0.1243857538486289 2.564825774346932 7162.353000000217 0.9233805948861431 0.001177468361701628 7134.883000000216 1.1336517076185715 -0.006050293814841012 7122.405872435279 0.5752774477876792 -12.499147137009652 1.023952002950077 -0.09358345504907772 -12.995323097349125 0.3278515827875613 -0.32622639419084676 27.470000000001164 0.00765457272415069
5.7000349176837 1.9298428298659576 0.05653040143753067 2.0749912705790745 7163.193000000214 0.8691889410206881 0.0020665868649683006 7134.253000000213 1.2087303784366465 -0.009211056850588761 7122.626211769513 0.5705453208229112 -12.63461158699325 1.31173636935275 -0.07769123622312435 -13.17343014788646 0.28521580615971753 -0.9861422216594056 28.94000000000051 0.011732599772493173
4.313508532001595 2.075006300811144 0.08946823787839855 2.8432457339992023 7157.113000000219 0.9233180433630603 0.0010598712596454618 7133.293000000213 1.1220980560884095 -0.006769614870894003 7121.861969111488 0.6845879844103815 -12.610507409492609 0.6113894370123155 0.36768325034336424 -13.019537007533774 -0.13033442224015912 -0.2326720958795132 23.820000000005166 0.008345088695436863
4.425167000364937 2.1148076008464436 0.0778456377609674 2.0 7151.803000000219 0.9295232413964225 0.0008844868204516132 7130.303000000221 1.115136518531085 -0.00720818715382876 7119.3662539558345 0.7500830831960557 -12.810808475120172 -0.7852737597312209 0.3687126737794094 -13.00864350008792 -0.3454294894012754 -0.10785694761029685 21.49999999999818 0.008633175680682711
2.6721219527703277 2.186981601595517 0.06177754222957356 3.0 7149.323000000217 0.9372982978930408 0.001292446022427285 7133.1130000002195 1.0547510489499594 -0.004187168403113617 7120.303208937205 0.7201527925822497 -12.555007654151417 -0.13526640198575274 0.07184740764908212 -12.813006643154688 0.04664389210222264 0.3287312032899057 16.209999999997308 0.007245697165758061
2.6217127999600014 2.2240420679264443 0.03275785472070402 2.310856399980001 7146.253000000213 0.9710215334572299 0.0008665750439451614 7132.813000000213 1.0297571426766998 -0.0025957482407967802 7117.871461340008 0.5660058169569011 -12.644552275343724 -0.8397949323036473 -0.6271359658547957 -12.72478674976039 0.3708680905800762 0.5112448927401574 13.44000000000051 0.004370209019305635
3.187732880242768 1.9804828827492569 0.027205276440126325 2.9999999999999996 7160.973000000219 0.928485537106663 0.0010208788381316225 7135.293000000215 1.096893374633177 -0.004075627462185594 7121.478297675915 0.558943997369576 -12.52415460293004 0.6055234539266415 -0.16941360423021992 -12.912779113975605 0.47622773655468964 -0.024951742335991955 25.68000000000393 0.006557937598383498
2.0 2.080689496479337 0.018980876396959563 2.6010954961994037 7151.543000000213 0.9682071621629222 0.0005539184699809852 7132.963000000216 1.0353144810631743 -0.0024077335791794496 7118.923075277823 0.6115978645804756 -12.601800749691588 -0.607194831639001 -0.3685841777369995 -12.756494755282098 0.258906608586283 0.430213240853639 18.5799999999972 0.0036118040312304697
2.0 2.2588837318781763 0.02409269668433269 2.7661128365035608 7144.813000000213 0.9493511637407543 0.0010094461133647314 7130.433000000214 1.0311200135910483 -0.004427206463653022 7118.980455920746 0.7913677034515325 -12.641878817444322 -0.9368829936211759 -0.1202631807344974 -12.815627759528738 -0.20117304514330836 0.4906102007868376 14.3799999999992 0.0056862899756814
4.880977372586214 1.9787718509796788 0.054916714268704155 2.0595113137068926 7159.193000000222 0.8944095547594585 0.0014343125964710879 7134.013000000218 1.173570067033513 -0.006249572352956534 7121.0285273258605 0.6200533325245203 -12.783320511828009 0.5223918841090559 0.04664125116938181 -13.12084989262085 0.39853976339781993 -0.48279263387104576 25.18000000000393 0.011086596992613619
5.833082453158751 1.9476141775406883 0.08661217262732053 2.9165412265793753 7163.763000000216 0.903833409509544 0.0012290513873303155 7138.233000000217 1.188059213013662 -0.0066754840033489415 7124.042843270718 0.4546826145628067 -12.31203736084294 1.7042495464478329 -0.9053370919710211 -13.055800588775021 0.8754757221293606 -0.46684222487853244 25.529999999999745 0.011133012279832386
4.262826040914991 2.1042577753569054 0.029132417382217588 2.262826040914991 7152.193000000217 0.9180942966151922 0.0007705528748402912 7131.583000000218 1.1253408799526148 -0.006773970113727046 7119.538340488935 0.6683827742564343 -12.827740803204767 -0.44099990692982494 0.28417953833713966 -13.022916705908454 -0.039709960972882485 -0.21757453699702056 20.609999999998763 0.010055632379303011
4.280080118516323 1.8808749654281214 0.04941635884452444 2.9999999999999996 7167.033000000214 0.9021094588198936 0.001526759347836304 7137.893000000219 1.141088996077763 -0.004698684010762122 7124.099039156013 0.5007256932452122 -12.255848504437676 1.666537876706601 -0.7636393222852017 -13.024194586994593 0.7634312665057374 -0.31802522140028167 29.13999999999487 0.008201082266915289
3.9292680297730675 2.0569804343200886 0.12970532564100928 2.517682992556733 7154.683000000218 0.966144492852519 0.00024020212152642273 7133.243000000222 1.063941776247516 -0.004344937776235014 7120.074952467626 0.6896107841020145 -12.54338175981055 -0.12714434842274552 -0.1183690626867683 -12.794320202243437 0.2846320059594899 0.2881064641973241 21.439999999995962 0.004561440456857065
3.3126847166938873 2.112447806574399 0.09983059238406647 2.3126847166938873 7151.883000000221 0.965558121371568 0.0004070194381533554 7131.993000000216 1.0539831831361368 -0.0033927098819219736 7118.754510202043 0.6265532771946927 -12.707025542731984 -0.7094595861769785 -0.27103549815768424 -12.852006551070712 0.16969619307990202 0.2964284631272691 19.890000000004875 0.004445704462772604
2.7076166870027873 2.331371106106398 0.0959952544274559 2.235872229000929 7142.643000000218 0.9478916419220736 0.001170550810725146 7129.073000000215 1.0311089236404587 -0.0045723116182117 7117.192179918959 0.8074607112648775 -12.686772692495676 -1.4604262217934385 -0.5318412515996154 -12.77070553271474 -0.10513400587366972 0.47204949828374954 13.570000000003347 0.006132445226113819
5.755819737000198 2.0084776702839156 0.11127155148270408 2.122090131499901 7159.253000000223 0.9043136997744946 0.0015103645889524842 7132.863000000214 1.1773009249383577 -0.009236081564001353 7121.751605450654 0.6476975046164333 -12.694410005807033 0.6852726442535497 0.4423351181183174 -13.096243053757963 -0.13495013779195408 -0.6747667298762994 26.390000000009422 0.010344343507531854
5.143032917305352 2.125299379180114 0.026382914932294988 2.856967082694647 7153.893000000222 0.9024474375383784 0.0010021509611046753 7133.263000000223 1.12716368813827 -0.00824426194201422 7122.424679405292 0.7313601121729874 -12.515991333679322 0.797660903836315 0.5562851123043682 -12.9670590044359 -0.4394119013559309 -0.2679234185686994 20.6299999999992 0.010892692709641317
3.414902036200025 1.9687236224539195 0.013215016425535166 3.0000000000000004 7167.263000000219 0.9493925402242616 0.0006923673201431058 7138.703000000216 1.0860811855820998 -0.0033341564376065946 7122.25773564572 0.407957235868865 -12.270142205067852 0.8733732801939844 -0.6795343590969338 -12.755444996909624 0.9225008017353674 0.3082566721846898 28.56000000000313 0.0047860169943215415
5.999999999999999 2.0620967766531564 0.10381207659482816 2.9999999999999996 7158.813000000214 0.9000017341382013 0.001014733830295711 7135.163000000222 1.1767923738927055 -0.009477000428859128 7123.676243444734 0.6357618710529562 -12.402758087065186 1.6068595743757705 -0.04715875320046378 -13.055760212470503 -0.08105854289703374 -0.6618419727721307 23.64999999999145 0.011703621131272908
4.0 2.104747212764252 0.054743868081355215 3.0 7155.493000000215 0.9225335835214077 0.0009315783511265607 7133.14300000022 1.1113781870503996 -0.006847888180949724 7121.796456548423 0.6779658451001305 -12.591950416175552 0.5467822107800416 0.4135241060567868 -12.988213572399985 -0.19539283398738072 -0.18362015265788223 22.349999999994907 0.008449422976690601
4.340287297108448 2.0853129963416097 0.07984953326610686 3.0 7156.123000000218 0.9217240532167746 0.0007793852518922506 7133.923000000216 1.1285761802589496 -0.006951220314910245 7122.2734570656285 0.7158899586072638 -12.586149351424826 0.8357851067331095 0.3245542241518167 -13.040066612360729 -0.11309540392356687 -0.22335677137115528 22.200000000001637 0.009317663380277463
3.069203633148121 2.150078911144347 0.0537442380778543 2.73269909171297 7152.373000000221 0.9386270288416975 0.0005078976705874538 7131.643000000219 1.083533630309834 -0.006036795283659302 7120.189556881784 0.8347589509890738 -12.662210606610138 -0.29810890836687615 0.2943034278318753 -12.917202518782794 -0.14445614568561882 0.09198433436490472 20.730000000001382 0.006990188203961739
2.0089549357501557 2.1363058730802194 0.05275517416260785 2.997015021416615 7150.123000000213 0.9499364719646459 0.0008142867957694477 7132.373000000214 1.0440494879288882 -0.0036762493293984733 7119.969877263927 0.9090692157976656 -12.597489074313998 -0.39570346213034246 0.0008545852231751638 -12.836115818792956 0.006942640676640077 0.4323967038739518 17.74999999999909 0.005302141744464624
4.617514690414841 2.140489373662432 0.09824337874478214 3.0 7150.373000000219 0.9274799079075453 0.001093565027421306 7134.233000000223 1.107130210366324 -0.006782871873056706 7121.822285428373 0.6104904559238473 -12.478022543113099 0.6631876794324809 0.16125144123915955 -12.88532416358959 0.0686796692419428 -0.06419758872260406 16.13999999999578 0.01113074984255426
5.661678704341737 2.143266403004827 0.03726786680297771 2.8308393521708686 7153.943000000223 0.8928287276541411 0.0011790935061650742 7132.823000000213 1.1432174402697273 -0.009879089419850828 7122.510725514581 0.6727145547972118 -12.534894436526624 0.7779967099721181 0.6822869551816988 -12.981620036037489 -0.6797380286524436 -0.42773047680016374 21.120000000009895 0.011855526165505153
4.420196817199399 2.0095953294251405 0.07641045670690433 2.0 7160.0330000002195 0.9238628778165182 0.0011088640439194108 7133.783000000213 1.1308119785308373 -0.005036596710805696 7120.021106395803 0.5365347281461079 -12.724211710759267 0.09559263216065422 -0.18846063575556876 -12.962295234743458 0.5636538783318885 -0.18391664989525802 26.250000000006366 0.00788377526530548
5.982062388715315 2.0968599797022103 0.06103556768611877 2.0 7154.6030000002165 0.8780927703029995 0.001888268437166829 7130.663000000219 1.1837541884303262 -0.011273062809902257 7120.97100879697 0.8496953571400148 -12.819265224915458 -0.1538627358468585 1.1222846825850563 -13.129244626746665 -0.8846631663862157 -0.5535108931178097 23.93999999999778 0.012767811951852759
5.338274364621358 2.0062329186310213 0.11638094449924039 2.8345685911553393 7164.363000000219 0.9251286387445803 0.0009310768522841073 7136.943000000219 1.1510825867370542 -0.00716900564023959 7123.370633886555 0.4127325439768741 -12.287824087373615 1.3749574286510744 -0.7776790660382751 -12.914335985944643 0.7198452496288454 -0.39859302034440436 27.419999999999163 0.008240479503737448
1.9999999999999998 2.041219781393573 0.029194481171215488 1.9999999999999998 7151.523000000223 0.9485645711815817 0.000981754804119106 7131.993000000216 1.0541873761781877 -0.0024285196031925693 7117.368768339738 0.751686662101134 -12.774696475118125 -1.0959802616141059 -0.6695805894465865 -12.841604379317701 0.3365736208119413 0.4076591109875274 19.53000000000702 0.005408233742783823
2.9999999999999996 1.9029448842258438 0.0845437914017429 2.9999999999999996 7166.283000000219 0.9417214582053974 0.0009328456140877961 7137.1330000002135 1.0789656448778973 -0.0028790833539460436 7121.845693732277 0.4463991561240255 -12.367726394421737 0.7437594915230137 -0.506801948770986 -12.801558583416366 0.7529254423911068 0.16469030023346098 29.150000000005093 0.004708205374699
2.04623857944043 2.3409403081041216 0.07470673769953423 2.95376142055957 7143.643000000219 0.9522774722962357 0.0009711786208566053 7130.443000000214 1.0206226498127957 -0.004626260541318317 7119.660283974394 0.9886257885846166 -12.581205139239405 -0.7806412482338678 -0.0001728489955787893 -12.807033702841826 -0.2768166508564047 0.6598406199612334 13.200000000005275 0.005177664963373688
3.0 2.0538781054920365 0.08777195932038526 3.0 7157.373000000214 0.944949065684636 0.000604147608607164 7133.953000000217 1.0779485539164386 -0.004194250706746061 7120.902113959775 0.6646852394907108 -12.562677922781003 0.2267916606944722 0.02709085710570272 -12.881637294783516 0.22000892410410888 0.12869574573824538 23.419999999997344 0.005678885065406393
5.903551203194169 1.9494192012754938 0.06310857222147545 2.9035512031941693 7164.643000000215 0.8755494318131184 0.001990206421886853 7136.273000000216 1.1811831093841538 -0.009084921621660413 7125.074560069111 0.5985710139023928 -12.208820504645299 2.0890891897661454 -0.6844026282222238 -13.10299526512962 0.05435167121876311 -0.8415971888356304 28.36999999999898 0.01077312927638514
3.5694690571119847 2.069243726647822 0.10460725833653331 2.5694690571119847 7156.453000000215 0.9579138112542183 0.0004921216345543655 7133.673000000222 1.0627345228833884 -0.003886776382966417 7119.944105771783 0.5270313219262037 -12.569491908147466 -0.10814122790412162 -0.17629334797006974 -12.794509115561326 0.3345238804421585 0.18645662670303054 22.77999999999338 0.004601435980210739
2.3688983972719844 2.2184473318587656 0.05815954811102844 1.9999999999999998 7145.093000000219 0.9464595287194281 0.001123848024642271 7128.753000000219 1.0498488695552068 -0.004689221835274537 7117.061236173609 0.8894872872491553 -12.766347085451201 -1.5709037197836326 -0.560060204634351 -12.855478974199558 -0.13186214562479304 0.39492626644364925 16.340000000000146 0.006327377040133283
3.2824471407673226 2.0788962217733915 0.019363653527542934 2.0 7154.013000000215 0.9407406917356701 0.000703785535405288 7130.623000000218 1.0998994990383715 -0.005286357418476939 7118.1791582237265 0.7160259164438694 -12.853018016883428 -1.0111186887021333 -0.15566116425991128 -12.972267605689963 0.1064793235771786 0.009704852509687889 23.38999999999669 0.0068045663660848184
5.696320131962207 2.2569083041700475 0.13109656111684814 2.0 7143.253000000221 0.9170068642844197 0.0018486867614520008 7129.193000000218 1.1188234069480032 -0.0099111455242884 7119.322833991684 0.8926133687570863 -12.770062776320124 -1.120589065040584 0.5806294621676359 -12.982932158012645 -0.7421821946328483 -0.009086884238638238 14.060000000003129 0.014353950402812133
3.1530362334659987 2.015791405164374 0.05153887061780773 2.7117409416335 7155.353000000222 0.9526707209361476 0.0005707614514349757 7133.373000000215 1.0567751346538312 -0.0035742176329733866 7120.223421457192 0.7275510315914748 -12.54762122477193 -0.11495452404901546 -0.06772357893897052 -12.810925344539235 0.2220856475324694 0.29270826396447136 21.98000000000684 0.004736324554943187
2.4029314742275654 2.188954503656647 0.07964145825468621 2.798534262886217 7147.433000000218 0.9569648997902432 0.00046110301243906804 7131.21300000022 1.042425892843221 -0.0045284864635952715 7119.717805069116 0.8662547054596457 -12.604258046224745 -0.6039084530285795 0.05236076483288876 -12.827351521814501 -0.1476174164830224 0.4160606960418045 16.219999999998436 0.005268865169727871
4.0 2.1057764841683033 0.14949417875736384 2.0 7153.273000000219 0.9484711225242464 0.0006171670352550507 7130.603000000217 1.1078847410319996 -0.005706202088617829 7118.849069215362 0.7592399360130286 -12.85936283232767 -0.8738770167358185 0.015913876141343652 -13.026785740528934 -0.0568509219424026 0.0103314634019398 22.67000000000189 0.007031919651863254
5.576266193665089 2.2371087651117905 0.1974112426751774 3.0 7146.343000000215 0.9343484493368021 0.0018430463977203715 7132.983000000217 1.088191035014109 -0.007694867187879595 7122.043290310797 0.7781297985408129 -12.439207909155208 0.5574886151644072 0.4655857075631542 -12.877101822768534 -0.2887137876473134 0.08650579002441061 13.359999999998763 0.01151516359860189
3.6891883932230805 2.063258146500207 0.1397162433921424 3.0000000000000004 7159.813000000215 0.9546227517428564 0.0006689441456320111 7134.8930000002165 1.0812424749644267 -0.004447109158700613 7121.779708347146 0.6179758306161582 -12.453429341018946 0.6334605571483463 -0.026424456242784417 -12.866964878772848 0.2842035892717538 0.11051261989411065 24.919999999998254 0.005081048283369952
4.816760662244525 2.2107729461764194 0.06868824324865559 3.0 7149.223000000215 0.9179571153322272 0.0008704672038728489 7132.033000000217 1.1059520080445067 -0.00848377818662982 7121.867812916888 0.8377682305517224 -12.560831389351593 0.33003132245051436 0.794737170388814 -12.95247112381098 -0.6641659852003512 0.024182069869836287 17.18999999999778 0.010936293933234654
3.458858526346292 2.1311675165056623 0.13449762620290356 2.8470471578845697 7148.843000000217 0.9477194933992417 0.0005900715538409429 7132.17300000022 1.0702565597619702 -0.005480325124818108 7120.580755734485 0.7759858449433046 -12.572686438620133 -0.12221337783589165 0.28246650564216913 -12.859244757932697 -0.14580487828759203 0.20450251069886694 16.669999999997344 0.007350753830998684
5.676755663217007 2.1612371702613085 0.11279223625009217 2.6767556632170066 7149.223000000215 0.9118047286769286 0.0009451252325209936 7132.693000000221 1.1429338818785673 -0.009247316701266328 7121.729261404804 0.6987541235262804 -12.610979616692683 0.5005774037065012 0.6114026970241495 -12.997301182858566 -0.4050032908119236 -0.32659922219181947 16.52999999999338 0.013982404912385433
3.0 2.08646541356542 0.009564230623108814 3.0 7155.553000000216 0.947419305748548 0.0006595774970641344 7133.1130000002195 1.074902317299847 -0.0046792587027333354 7121.051346536675 0.720736070494125 -12.60704660380226 0.1768842775894396 0.22140260612226798 -12.93646114371284 -0.0085034760843542 0.13738844538453154 22.43999999999687 0.0056810611208251705
5.659839498888726 2.181403089837146 0.1024120215790786 3.0 7148.193000000213 0.9138971868077361 0.0012897891465968314 7132.7530000002225 1.1222735398946062 -0.009563006218016312 7122.586417629783 0.7853709979967956 -12.483861186354023 0.7465202579414314 0.7488728911336693 -12.947687210403432 -0.7086616541447646 -0.11477624169411449 15.439999999990505 0.013495877790608693
5.9696617478632445 2.1213263686745725 0.12331563388640464 2.0000000000000004 7154.143000000217 0.9041106492858116 0.0011755201378971236 7130.783000000221 1.168981650008827 -0.010476575753592954 7120.509754610884 0.7782103217561613 -12.79531334387308 -0.24975373562053715 0.88069809387091 -13.076901166477356 -0.5958421128814234 -0.5212589308101729 23.359999999996035 0.011338655852870734
5.021376158244169 2.3200301047683207 0.07002520175101885 2.978623841755831 7144.543000000218 0.9116796049331048 0.002440731192709933 7131.303000000222 1.0903452981137383 -0.009148771187295068 7121.660137319045 0.9705810605312211 -12.566810930082536 0.04218394030834319 0.8973737439281381 -12.943652400794285 -0.8235973698987111 0.31818796425904416 13.239999999996144 0.01349438770246869
3.5739369762017303 1.9469772780419858 0.09462790425758856 2.9999999999999996 7164.713000000216 0.9417949573286021 0.0008936853401753098 7136.723000000215 1.0893689734968655 -0.004038577234855012 7122.421716594662 0.4789444257576636 -12.338040786169984 0.9774796334962976 -0.41794496591131813 -12.839065246989755 0.6532398205502716 0.042510059253932475 27.9900000000016 0.00527238357157038
2.3518973810297363 2.1141181827882902 0.047729567074468675 2.1759486905148684 7148.833000000217 0.9445405491252818 0.001019157699344575 7131.043000000216 1.059747788984406 -0.0039592785783248985 7117.70447717829 0.6243903285210175 -12.75195549512808 -1.0277655997139707 -0.37576507337998755 -12.83387524437028 0.217746402870021 0.2578470149438643 17.790000000000873 0.006475955022997106
